id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,param_value,test_param,p_value,pic_id,pic_name,experiment,difficulty,description
95,FALSE,1,12,25,5,1,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
96,FALSE,4,11,81,5,2,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
96,TRUE,7,7,15,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
96,FALSE,19,2,60,4,1,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
96,FALSE,16,6,219,2,1,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
96,TRUE,18,18,953,2,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
96,TRUE,2,2,28,1,2,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
96,TRUE,12,12,36,2,2,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
96,TRUE,18,18,163,5,2,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
96,TRUE,11,11,49,3,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
96,FALSE,20,1,53,4,2,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
97,FALSE,6,15,40,5,1,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
97,FALSE,9,8,60,5,5,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
97,FALSE,4,5,47,5,5,30,20_1_1,p_noise_d,NA,1274,plot_large_p_small_n_30_20_1_1_1.png,turk7,4,turk7
97,FALSE,12,2,49,5,5,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
97,TRUE,9,9,15,5,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
97,FALSE,12,20,80,5,1,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
97,TRUE,20,20,45,5,12,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
97,FALSE,11,9,51,5,1,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
97,TRUE,6,6,24,5,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
97,TRUE,10,10,23,5,1,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
98,FALSE,16,9,18,1,1,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
98,TRUE,11,11,47,1,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
98,FALSE,11,5,54,1,1,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
98,TRUE,14,14,23,1,1,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
98,FALSE,3,17,70,1,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
98,FALSE,6,5,48,1,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
98,FALSE,9,13,47,1,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
98,FALSE,1,12,44,1,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
98,TRUE,14,14,44,1,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
98,TRUE,9,9,25,1,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
99,FALSE,14,20,84,1,2,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
99,TRUE,12,12,150,2,2,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
99,FALSE,14,18,91,2,3,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
99,TRUE,10,10,104,2,2,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
99,FALSE,20,8,104,3,3,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
99,FALSE,15,8,110,3,35,30,100_1_1,p_noise_d,NA,1286,plot_large_p_small_n_30_100_1_1_1.png,turk7,4,turk7
99,TRUE,14,14,136,1,45,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
99,FALSE,9,11,123,3,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
99,FALSE,19,2,54,2,2,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
99,TRUE,17,17,22,1,2,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
100,FALSE,1,2,18,2,1,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
100,FALSE,11,5,31,2,2,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
100,FALSE,15,18,26,2,2,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
100,FALSE,10,6,43,3,1,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
101,TRUE,5,5,41,3,2,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
101,TRUE,17,17,15,2,24,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
101,TRUE,14,14,11,4,2,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
101,FALSE,4,16,46,4,2,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
101,FALSE,20,5,19,3,3,30,20_1_1,p_noise_d,NA,1274,plot_large_p_small_n_30_20_1_1_1.png,turk7,4,turk7
101,FALSE,1,10,58,4,2,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
101,FALSE,16,18,20,3,2,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
101,FALSE,1,12,26,4,2,30,40_1_2,p_noise_d,NA,1307,plot_large_p_small_n_30_40_1_2_1.png,turk7,4,turk7
101,TRUE,14,14,13,3,2,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
101,TRUE,6,6,16,2,23,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
102,TRUE,6,6,42,4,3,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
102,FALSE,14,10,60,3,5,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
102,TRUE,20,20,49,3,4,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
102,FALSE,17,1,45,3,3,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
102,FALSE,20,1,92,3,25,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
102,FALSE,14,12,62,3,2,30,40_1_2,p_noise_d,NA,1307,plot_large_p_small_n_30_40_1_2_1.png,turk7,4,turk7
102,FALSE,16,17,84,2,4,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
102,FALSE,3,11,28,3,2,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
102,FALSE,11,5,27,3,3,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
102,TRUE,1,1,14,4,3,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
103,TRUE,17,17,66,1,4,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
103,TRUE,2,2,28,1,3,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
103,FALSE,14,8,135,1,3,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
103,FALSE,7,15,177,1,23,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
103,FALSE,5,18,85,2,2,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
103,TRUE,6,6,44,1,3,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
103,FALSE,7,16,71,1,2,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
103,TRUE,11,11,54,1,2,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
103,FALSE,17,15,139,4,3,30,20_1_2,p_noise_d,NA,1305,plot_large_p_small_n_30_20_1_2_2.png,turk7,4,turk7
103,FALSE,5,8,91,1,4,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
104,TRUE,2,2,25,2,2,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
104,FALSE,1,15,44,1,3,30,20_1_2,p_noise_d,NA,1306,plot_large_p_small_n_30_20_1_2_3.png,turk7,4,turk7
104,FALSE,1,6,21,1,1,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
104,TRUE,1,1,31,2,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
104,FALSE,1,13,16,1,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
104,FALSE,1,17,16,1,4,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
104,FALSE,2,5,13,2,2,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
104,FALSE,1,20,69,1,1,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
104,FALSE,1,14,17,1,3,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
104,FALSE,2,12,18,1,1,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
104,TRUE,1,1,43,1,4,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
105,TRUE,12,12,45,5,1,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
105,TRUE,6,6,22,3,12,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
105,FALSE,9,4,78,3,3,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
105,TRUE,1,1,19,5,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
105,TRUE,7,7,22,4,2,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
105,FALSE,19,9,116,3,2,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
105,FALSE,16,14,38,4,2,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
105,TRUE,4,4,19,5,2,30,40_0_1,p_noise_d,NA,1264,plot_large_p_small_n_30_40_0_1_3.png,turk7,2,turk7
105,FALSE,20,19,64,4,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
105,FALSE,16,9,26,5,2,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
105,TRUE,2,2,34,2,2,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
105,FALSE,16,9,41,4,12,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
106,FALSE,2,19,31,3,2,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
107,FALSE,11,12,30,4,3,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
107,FALSE,6,8,25,3,45,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
107,FALSE,16,18,19,2,4,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
108,TRUE,6,6,26,1,3,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
108,TRUE,11,11,72,2,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
108,FALSE,5,14,161,2,2,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
108,TRUE,12,12,41,1,3,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
108,TRUE,11,11,90,2,2,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
108,TRUE,10,10,55,1,1,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
108,FALSE,17,2,40,1,3,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
108,FALSE,8,1,78,2,3,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
108,TRUE,15,15,206,1,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
108,FALSE,3,15,64,2,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
108,FALSE,8,1,123,1,3,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
109,TRUE,10,10,42,2,1,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
109,FALSE,10,20,57,3,2,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
109,FALSE,10,1,40,4,2,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
109,TRUE,17,17,17,1,2,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
109,FALSE,10,15,27,5,2,30,20_1_2,p_noise_d,NA,1305,plot_large_p_small_n_30_20_1_2_2.png,turk7,4,turk7
109,TRUE,5,5,41,2,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
109,TRUE,15,15,38,2,1,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
109,FALSE,19,9,31,3,1,30,100_1_2,p_noise_d,NA,1317,plot_large_p_small_n_30_100_1_2_2.png,turk7,4,turk7
109,TRUE,14,14,30,3,2,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
109,TRUE,9,9,11,1,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
109,FALSE,16,6,34,1,1,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
110,FALSE,7,19,37,3,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
110,TRUE,18,18,17,1,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
110,TRUE,12,12,25,1,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
110,FALSE,15,14,27,2,1,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
110,FALSE,1,8,22,3,1,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
110,FALSE,7,13,31,1,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
110,FALSE,20,8,21,2,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
110,TRUE,9,9,31,1,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
110,FALSE,20,19,25,2,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
110,TRUE,11,11,20,1,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
111,TRUE,9,9,88,3,4,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
111,FALSE,2,3,33,3,4,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
111,FALSE,5,20,80,1,4,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
111,FALSE,3,10,32,1,1,30,60_1_1,p_noise_d,NA,1280,plot_large_p_small_n_30_60_1_1_1.png,turk7,4,turk7
111,FALSE,18,10,34,1,2,30,60_1_1,p_noise_d,NA,1280,plot_large_p_small_n_30_60_1_1_1.png,turk7,4,turk7
111,TRUE,18,18,46,1,2,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
111,FALSE,16,18,45,2,2,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
111,TRUE,1,1,45,1,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
111,TRUE,10,10,31,1,2,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
111,FALSE,15,12,53,1,12,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
111,TRUE,12,12,60,2,4,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
111,TRUE,14,14,20,2,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
111,TRUE,9,9,35,2,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
111,FALSE,1,17,22,2,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
111,FALSE,5,10,99,2,3,30,10_0_1,p_noise_d,NA,1249,plot_large_p_small_n_30_10_0_1_1.png,turk7,0,turk7
111,FALSE,15,6,39,1,2,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
111,FALSE,10,5,41,1,5,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
111,FALSE,11,5,90,1,1,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
111,TRUE,1,1,29,1,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
111,FALSE,2,1,40,2,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
111,FALSE,7,8,39,1,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
112,FALSE,16,8,54,3,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
112,FALSE,10,1,52,4,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
112,FALSE,14,19,37,4,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
112,TRUE,9,9,63,2,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
112,FALSE,13,11,85,3,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
112,FALSE,6,10,24,3,1,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
112,FALSE,5,9,40,4,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
112,FALSE,12,2,98,3,1,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
112,FALSE,7,12,46,4,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
112,TRUE,6,6,50,3,1,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
113,FALSE,15,8,74,3,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
113,FALSE,19,1,19,1,2,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
113,FALSE,9,12,36,1,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
113,TRUE,1,1,21,1,2,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
113,TRUE,1,1,79,3,2,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
113,TRUE,20,20,21,1,1,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
113,TRUE,9,9,36,3,2,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
113,TRUE,18,18,49,3,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
113,TRUE,13,13,16,1,2,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
113,FALSE,3,17,31,1,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
114,FALSE,2,14,11,5,1,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
114,FALSE,2,9,17,5,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
114,FALSE,2,19,44,4,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
114,TRUE,6,6,13,5,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
114,FALSE,9,11,31,5,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
114,FALSE,2,4,62,5,1,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
114,FALSE,2,20,94,5,1,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
114,FALSE,3,11,56,4,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
114,FALSE,9,18,35,4,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
114,TRUE,6,6,26,5,5,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
115,TRUE,9,9,26,1,1,30,10_0_1,p_noise_d,NA,1251,plot_large_p_small_n_30_10_0_1_3.png,turk7,0,turk7
115,FALSE,2,20,33,1,12,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
115,FALSE,11,9,47,1,12,30,100_1_2,p_noise_d,NA,1317,plot_large_p_small_n_30_100_1_2_2.png,turk7,4,turk7
115,TRUE,19,19,49,1,124,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
115,FALSE,6,10,54,2,1,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
115,TRUE,5,5,29,1,124,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
115,FALSE,3,17,121,2,12,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
115,TRUE,20,20,69,1,1234,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
115,FALSE,7,1,35,1,12,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
115,FALSE,1,12,28,1,134,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
115,FALSE,3,9,45,1,123,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
115,FALSE,2,14,15,1,1,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
